Cluster 0: size = 117 (WT = 117)
Cluster 1: size = 209 (WT = 209)
Cluster 2: size = 186 (WT = 186)
Cluster 3: size = 322 (WT = 322)
ORF,plate,date,row,col,cluster
YOR202W,TS4-RT,12/02/11,13,24,3
YOR202W,TS4-RT,12/02/11,14,1,3
YOR202W,TS4-RT,12/02/11,14,24,2
YOR202W,TS4-RT,12/02/11,15,1,3
YOR202W,TS4-RT,12/02/11,15,24,3
YOR202W,TS4-RT,12/02/11,16,1,3
YOR202W,TS4-RT,12/02/11,16,2,3
YOR202W,TS4-RT,12/02/11,16,3,3
YOR202W,TS4-RT,12/02/11,16,4,3
YOR202W,TS4-RT,12/02/11,16,5,3
YOR202W,TS4-RT,12/02/11,16,6,3
YOR202W,TS4-RT,12/02/11,16,7,3
YOR202W,TS4-RT,12/02/11,16,8,0
YOR202W,TS4-RT,12/02/11,16,9,3
YOR202W,TS4-RT,12/02/11,16,10,2
YOR202W,TS4-RT,12/02/11,16,11,3
YOR202W,TS4-RT,12/02/11,16,12,0
YOR202W,TS4-RT,12/02/11,16,13,3
YOR202W,TS4-RT,12/02/11,16,14,3
YOR202W,TS4-RT,12/02/11,16,15,3
YOR202W,TS4-RT,12/02/11,16,16,0
YOR202W,TS4-RT,12/02/11,16,17,3
YOR202W,TS4-RT,12/02/11,16,18,3
YOR202W,TS4-RT,12/02/11,16,19,3
YOR202W,TS4-RT,12/02/11,16,20,2
YOR202W,TS4-RT,12/02/11,16,21,3
YOR202W,TS4-RT,12/02/11,16,22,3
YOR202W,TS4-RT,12/02/11,16,23,3
YOR202W,TS4-RT,12/02/11,16,24,0
YOR202W,S1,11/19/11,1,1,1
YOR202W,S1,11/19/11,1,2,1
YOR202W,S1,11/19/11,1,3,3
YOR202W,S1,11/19/11,1,4,3
YOR202W,S1,11/19/11,1,5,1
YOR202W,S1,11/19/11,1,6,1
YOR202W,S1,11/19/11,1,7,1
YOR202W,S1,11/19/11,1,8,1
YOR202W,S1,11/19/11,1,9,1
YOR202W,S1,11/19/11,1,10,1
YOR202W,S1,11/19/11,1,11,1
YOR202W,S1,11/19/11,1,12,1
YOR202W,S1,11/19/11,1,13,1
YOR202W,S1,11/19/11,1,14,1
YOR202W,S1,11/19/11,1,15,1
YOR202W,S1,11/19/11,1,16,1
YOR202W,S1,11/19/11,1,17,1
YOR202W,S1,11/19/11,1,18,1
YOR202W,S1,11/19/11,1,19,1
YOR202W,S1,11/19/11,1,20,1
YOR202W,S1,11/19/11,1,21,1
YOR202W,S1,11/19/11,1,22,1
YOR202W,S1,11/19/11,1,23,1
YOR202W,S1,11/19/11,1,24,1
YOR202W,S1,11/19/11,2,1,1
YOR202W,S1,11/19/11,2,7,1
YOR202W,S1,11/19/11,2,9,3
YOR202W,S1,11/19/11,2,15,1
YOR202W,S1,11/19/11,2,19,1
YOR202W,S1,11/19/11,2,21,1
YOR202W,S1,11/19/11,2,22,1
YOR202W,S1,11/19/11,2,24,1
YOR202W,S1,11/19/11,3,1,1
YOR202W,S1,11/19/11,3,18,1
YOR202W,S1,11/19/11,3,22,1
YOR202W,S1,11/19/11,3,24,1
YOR202W,S1,11/19/11,4,1,3
YOR202W,S1,11/19/11,4,2,1
YOR202W,S1,11/19/11,4,19,1
YOR202W,S1,11/19/11,4,24,3
YOR202W,S1,11/19/11,5,1,1
YOR202W,S1,11/19/11,5,5,1
YOR202W,S1,11/19/11,5,12,1
YOR202W,S1,11/19/11,5,16,1
YOR202W,S1,11/19/11,5,19,1
YOR202W,S1,11/19/11,5,23,1
YOR202W,S1,11/19/11,5,24,1
YOR202W,S1,11/19/11,6,1,1
YOR202W,S1,11/19/11,6,20,1
YOR202W,S1,11/19/11,6,23,1
YOR202W,S1,11/19/11,6,24,1
YOR202W,S1,11/19/11,7,1,1
YOR202W,S1,11/19/11,7,24,1
YOR202W,S1,11/19/11,8,1,1
YOR202W,S1,11/19/11,8,2,1
YOR202W,S1,11/19/11,8,5,1
YOR202W,S1,11/19/11,8,8,1
YOR202W,S1,11/19/11,8,10,1
YOR202W,S1,11/19/11,8,15,1
YOR202W,S1,11/19/11,8,24,1
YOR202W,S1,11/19/11,9,1,1
YOR202W,S1,11/19/11,9,4,3
YOR202W,S1,11/19/11,9,9,1
YOR202W,S1,11/19/11,9,11,1
YOR202W,S1,11/19/11,9,19,1
YOR202W,S1,11/19/11,9,24,1
YOR202W,S1,11/19/11,10,1,1
YOR202W,S1,11/19/11,10,6,1
YOR202W,S1,11/19/11,10,11,1
YOR202W,S1,11/19/11,10,19,1
YOR202W,S1,11/19/11,10,24,1
YOR202W,S1,11/19/11,11,1,1
YOR202W,S1,11/19/11,11,2,1
YOR202W,S1,11/19/11,11,7,3
YOR202W,S1,11/19/11,11,14,1
YOR202W,S1,11/19/11,11,24,1
YOR202W,S1,11/19/11,12,1,1
YOR202W,S1,11/19/11,12,21,1
YOR202W,S1,11/19/11,12,22,1
YOR202W,S1,11/19/11,12,24,1
YOR202W,S1,11/19/11,13,1,1
YOR202W,S1,11/19/11,13,2,1
YOR202W,S1,11/19/11,13,17,1
YOR202W,S1,11/19/11,13,21,1
YOR202W,S1,11/19/11,13,23,1
YOR202W,S1,11/19/11,13,24,3
YOR202W,S1,11/19/11,14,1,1
YOR202W,S1,11/19/11,14,6,1
YOR202W,S1,11/19/11,14,10,1
YOR202W,S1,11/19/11,14,23,1
YOR202W,S1,11/19/11,14,24,1
YOR202W,S1,11/19/11,15,1,3
YOR202W,S1,11/19/11,15,4,3
YOR202W,S1,11/19/11,15,12,1
YOR202W,S1,11/19/11,15,15,1
YOR202W,S1,11/19/11,15,22,1
YOR202W,S1,11/19/11,15,24,1
YOR202W,S1,11/19/11,16,1,1
YOR202W,S1,11/19/11,16,2,3
YOR202W,S1,11/19/11,16,3,1
YOR202W,S1,11/19/11,16,4,3
YOR202W,S1,11/19/11,16,5,1
YOR202W,S1,11/19/11,16,6,1
YOR202W,S1,11/19/11,16,7,1
YOR202W,S1,11/19/11,16,8,1
YOR202W,S1,11/19/11,16,9,1
YOR202W,S1,11/19/11,16,10,3
YOR202W,S1,11/19/11,16,11,1
YOR202W,S1,11/19/11,16,12,1
YOR202W,S1,11/19/11,16,13,1
YOR202W,S1,11/19/11,16,14,0
YOR202W,S1,11/19/11,16,15,1
YOR202W,S1,11/19/11,16,16,1
YOR202W,S1,11/19/11,16,17,1
YOR202W,S1,11/19/11,16,18,1
YOR202W,S1,11/19/11,16,19,1
YOR202W,S1,11/19/11,16,20,1
YOR202W,S1,11/19/11,16,21,1
YOR202W,S1,11/19/11,16,22,1
YOR202W,S1,11/19/11,16,23,1
YOR202W,S1,11/19/11,16,24,1
YOR202W,S2,12/11/11,1,1,1
YOR202W,S2,12/11/11,1,2,1
YOR202W,S2,12/11/11,1,3,1
YOR202W,S2,12/11/11,1,4,1
YOR202W,S2,12/11/11,1,5,1
YOR202W,S2,12/11/11,1,6,1
YOR202W,S2,12/11/11,1,7,1
YOR202W,S2,12/11/11,1,8,3
YOR202W,S2,12/11/11,1,9,1
YOR202W,S2,12/11/11,1,10,1
YOR202W,S2,12/11/11,1,11,1
YOR202W,S2,12/11/11,1,12,1
YOR202W,S2,12/11/11,1,13,1
YOR202W,S2,12/11/11,1,14,1
YOR202W,S2,12/11/11,1,15,1
YOR202W,S2,12/11/11,1,16,1
YOR202W,S2,12/11/11,1,17,1
YOR202W,S2,12/11/11,1,18,1
YOR202W,S2,12/11/11,1,19,1
YOR202W,S2,12/11/11,1,20,1
YOR202W,S2,12/11/11,1,21,1
YOR202W,S2,12/11/11,1,22,1
YOR202W,S2,12/11/11,1,23,1
YOR202W,S2,12/11/11,1,24,1
YOR202W,S2,12/11/11,2,1,3
YOR202W,S2,12/11/11,2,5,1
YOR202W,S2,12/11/11,2,8,3
YOR202W,S2,12/11/11,2,9,1
YOR202W,S2,12/11/11,2,11,1
YOR202W,S2,12/11/11,2,21,1
YOR202W,S2,12/11/11,2,23,1
YOR202W,S2,12/11/11,2,24,1
YOR202W,S2,12/11/11,3,1,1
YOR202W,S2,12/11/11,3,4,1
YOR202W,S2,12/11/11,3,7,1
YOR202W,S2,12/11/11,3,10,1
YOR202W,S2,12/11/11,3,13,1
YOR202W,S2,12/11/11,3,18,3
YOR202W,S2,12/11/11,3,19,3
YOR202W,S2,12/11/11,3,24,3
YOR202W,S2,12/11/11,4,1,3
YOR202W,S2,12/11/11,4,13,1
YOR202W,S2,12/11/11,4,18,1
YOR202W,S2,12/11/11,4,20,3
YOR202W,S2,12/11/11,4,23,0
YOR202W,S2,12/11/11,4,24,3
YOR202W,S2,12/11/11,5,1,3
YOR202W,S2,12/11/11,5,8,1
YOR202W,S2,12/11/11,5,21,1
YOR202W,S2,12/11/11,5,23,1
YOR202W,S2,12/11/11,5,24,1
YOR202W,S2,12/11/11,6,1,1
YOR202W,S2,12/11/11,6,18,1
YOR202W,S2,12/11/11,6,19,1
YOR202W,S2,12/11/11,6,24,1
YOR202W,S2,12/11/11,7,1,1
YOR202W,S2,12/11/11,7,8,1
YOR202W,S2,12/11/11,7,11,1
YOR202W,S2,12/11/11,7,21,1
YOR202W,S2,12/11/11,7,24,1
YOR202W,S2,12/11/11,8,1,3
YOR202W,S2,12/11/11,8,7,1
YOR202W,S2,12/11/11,8,9,1
YOR202W,S2,12/11/11,8,11,1
YOR202W,S2,12/11/11,8,16,1
YOR202W,S2,12/11/11,8,24,1
YOR202W,S2,12/11/11,9,1,1
YOR202W,S2,12/11/11,9,5,1
YOR202W,S2,12/11/11,9,14,1
YOR202W,S2,12/11/11,9,21,1
YOR202W,S2,12/11/11,9,23,3
YOR202W,S2,12/11/11,9,24,3
YOR202W,S2,12/11/11,10,1,1
YOR202W,S2,12/11/11,10,9,1
YOR202W,S2,12/11/11,10,24,3
YOR202W,S2,12/11/11,11,1,1
YOR202W,S2,12/11/11,11,7,1
YOR202W,S2,12/11/11,11,10,1
YOR202W,S2,12/11/11,11,24,1
YOR202W,S2,12/11/11,12,1,3
YOR202W,S2,12/11/11,12,12,1
YOR202W,S2,12/11/11,12,24,1
YOR202W,S2,12/11/11,13,1,1
YOR202W,S2,12/11/11,13,3,3
YOR202W,S2,12/11/11,13,4,1
YOR202W,S2,12/11/11,13,9,1
YOR202W,S2,12/11/11,13,14,1
YOR202W,S2,12/11/11,13,17,1
YOR202W,S2,12/11/11,13,21,1
YOR202W,S2,12/11/11,13,24,1
YOR202W,S2,12/11/11,14,1,1
YOR202W,S2,12/11/11,14,2,1
YOR202W,S2,12/11/11,14,5,1
YOR202W,S2,12/11/11,14,24,3
YOR202W,S2,12/11/11,15,1,3
YOR202W,S2,12/11/11,15,10,1
YOR202W,S2,12/11/11,15,24,3
YOR202W,S2,12/11/11,16,1,1
YOR202W,S2,12/11/11,16,2,1
YOR202W,S2,12/11/11,16,3,1
YOR202W,S2,12/11/11,16,4,1
YOR202W,S2,12/11/11,16,5,1
YOR202W,S2,12/11/11,16,6,1
YOR202W,S2,12/11/11,16,7,1
YOR202W,S2,12/11/11,16,8,1
YOR202W,S2,12/11/11,16,9,1
YOR202W,S2,12/11/11,16,10,1
YOR202W,S2,12/11/11,16,11,1
YOR202W,S2,12/11/11,16,12,1
YOR202W,S2,12/11/11,16,13,1
YOR202W,S2,12/11/11,16,14,1
YOR202W,S2,12/11/11,16,15,1
YOR202W,S2,12/11/11,16,16,1
YOR202W,S2,12/11/11,16,17,1
YOR202W,S2,12/11/11,16,18,1
YOR202W,S2,12/11/11,16,19,1
YOR202W,S2,12/11/11,16,20,1
YOR202W,S2,12/11/11,16,21,1
YOR202W,S2,12/11/11,16,22,1
YOR202W,S2,12/11/11,16,23,1
YOR202W,S2,12/11/11,16,24,1
