-0.0230,cytoplasm_texture_inversedifferencemoment_chnl_3_45
0.0005,cmp_texture_correlation_chnl_3_0,cytoplasm_texture_inversedifferencemoment_chnl_3_45
0.0061,cytoplasm_texture_infomeas2_chnl_3_45,cmp_texture_correlation_chnl_3_0,cytoplasm_texture_inversedifferencemoment_chnl_3_45
0.0107,cytoplasm_texture_infomeas2_chnl_3_45,cmp_texture_contrast_chnl_3_135,cmp_texture_correlation_chnl_3_0,cytoplasm_texture_inversedifferencemoment_chnl_3_45
0.0289,cytoplasm_texture_infomeas2_chnl_3_45,cmp_texture_variance_chnl_3_0,cmp_texture_contrast_chnl_3_135,cmp_texture_correlation_chnl_3_0,cytoplasm_texture_inversedifferencemoment_chnl_3_45
0.0244,cytoplasm_texture_sumentropy_chnl_3_0,cmp_texture_contrast_chnl_3_135,cytoplasm_texture_inversedifferencemoment_chnl_3_45,cytoplasm_texture_infomeas2_chnl_3_45,cmp_texture_variance_chnl_3_0,cmp_texture_correlation_chnl_3_0
0.0295,cytoplasm_texture_sumentropy_chnl_3_0,cmp_texture_contrast_chnl_3_135,cytoplasm_texture_inversedifferencemoment_chnl_3_45,cytoplasm_texture_infomeas2_chnl_3_45,cmp_texture_variance_chnl_3_0,cmp_texture_correlation_chnl_3_0,cmp_texture_gabor_chnl_3
0.0343,cytoplasm_texture_infomeas1_chnl_3_90,cytoplasm_texture_sumentropy_chnl_3_0,cmp_texture_contrast_chnl_3_135,cytoplasm_texture_inversedifferencemoment_chnl_3_45,cytoplasm_texture_infomeas2_chnl_3_45,cmp_texture_variance_chnl_3_0,cmp_texture_correlation_chnl_3_0,cmp_texture_gabor_chnl_3
0.0346,cytoplasm_texture_infomeas1_chnl_3_90,cytoplasm_texture_sumentropy_chnl_3_0,cmp_texture_contrast_chnl_3_135,cytoplasm_texture_inversedifferencemoment_chnl_3_45,cytoplasm_texture_infomeas2_chnl_3_45,cmp_areashape_solidity,cmp_texture_variance_chnl_3_0,cmp_texture_correlation_chnl_3_0,cmp_texture_gabor_chnl_3
0.0447,cytoplasm_texture_infomeas1_chnl_3_90,cytoplasm_texture_sumentropy_chnl_3_0,cmp_texture_contrast_chnl_3_135,cytoplasm_texture_inversedifferencemoment_chnl_3_45,cytoplasm_texture_infomeas2_chnl_3_45,cmp_areashape_solidity,cmp_texture_variance_chnl_3_0,cytoplasm_texture_differenceentropy_chnl_3_45,cmp_texture_correlation_chnl_3_0,cmp_texture_gabor_chnl_3
