ORF,plate,date,row,col,distance
YOR202W,7,11/30/11,1,9,16.1888
YOR202W,add1,4/26/12,16,18,16.1836
YOR202W,TS2-37,12/01/11,16,8,16.1782
YOR202W,S1,11/19/11,10,11,16.1771
YOR202W,1,11/29/11,13,1,16.1689
YOR202W,S2,12/11/11,3,13,16.1662
YOR202W,8,11/30/11,1,10,16.1644
YOR202W,TS1-RT,12/01/11,16,16,16.1620
YOR202W,10,12/10/11,8,24,16.1526
YOR202W,4,11/29/11,13,24,16.1525
YOR202W,rmkDM,06/18/12,1,21,16.1520
YOR202W,8,11/30/11,1,8,16.1507
YOR202W,TS3-37,12/02/11,11,24,16.1497
YOR202W,S2,12/11/11,1,21,16.1496
YOR202W,1,11/29/11,9,1,16.1432
YOR202W,7,11/30/11,16,13,16.1408
YOR202W,add4,4/26/12,16,18,16.1194
YOR202W,6,11/30/11,3,1,16.1154
YOR202W,TS3-RT,12/02/11,12,1,16.1132
YOR202W,S1,11/19/11,1,5,16.1050
YOR202W,TS3-37,12/02/11,16,9,16.0864
YOR202W,8,11/30/11,16,2,16.0849
YOR202W,4,11/29/11,16,6,16.0836
YOR202W,S2,12/11/11,1,1,16.0832
YOR202W,TS4-37,12/02/11,1,5,16.0807
YOR202W,6,11/30/11,16,20,16.0772
YOR202W,TS3-37,12/02/11,16,11,16.0735
YOR202W,add1,4/26/12,11,1,16.0725
YOR202W,4,11/29/11,16,18,16.0637
YOR202W,TS2-37,12/01/11,3,1,16.0583
YOR202W,8,11/30/11,15,24,16.0562
YOR202W,12,12/09/11,1,4,16.0497
YOR202W,5,11/30/11,16,13,16.0478
YOR202W,9,12/09/11,7,24,16.0477
YOR202W,TS1-37,12/01/11,16,20,16.0425
YOR202W,rmkDM,06/18/12,5,24,16.0396
YOR202W,S1,11/19/11,1,8,16.0365
YOR202W,add1,4/26/12,14,1,16.0319
YOR202W,TS2-RT,12/01/11,14,1,16.0221
YOR202W,10,12/10/11,13,1,16.0083
YOR202W,7,11/30/11,16,15,16.0035
YOR202W,rmkDM,06/19/12,16,8,16.0033
YOR202W,TS4-37,12/02/11,1,23,16.0011
YOR202W,S2,12/11/11,16,10,15.9974
YOR202W,1,11/29/11,1,20,15.9828
YOR202W,2,11/29/11,15,1,15.9778
YOR202W,TS1-37,12/01/11,1,7,15.9683
YOR202W,TS2-RT,12/01/11,16,19,15.9651
YOR202W,2,11/29/11,3,1,15.9630
YOR202W,S1,11/19/11,3,1,15.9566
YOR202W,add4,4/26/12,1,3,15.9534
YOR202W,1,11/29/11,1,6,15.9521
YOR202W,9,12/09/11,16,2,15.9496
YOR202W,TS3-37,12/02/11,16,7,15.9451
YOR202W,TS1-37,12/01/11,16,7,15.9442
YOR202W,2,11/29/11,9,24,15.9425
YOR202W,TS3-37,12/02/11,1,9,15.9415
YOR202W,TS2-RT,12/01/11,16,21,15.9407
YOR202W,TS2-37,12/01/11,16,11,15.9388
YOR202W,8,11/30/11,16,4,15.9336
YOR202W,6,11/30/11,16,17,15.9281
YOR202W,rmkDM,06/19/12,2,1,15.9276
YOR202W,5,11/30/11,14,1,15.9252
YOR202W,S2,12/11/11,8,9,15.9225
YOR202W,6,11/30/11,16,3,15.9221
YOR202W,TS3-RT,12/02/11,10,1,15.9162
YOR202W,12,12/09/11,1,14,15.9161
YOR202W,2,11/29/11,1,22,15.9154
YOR202W,add4,4/26/12,1,20,15.9107
YOR202W,rmkDM,06/19/12,16,11,15.9095
YOR202W,13,12/11/11,1,22,15.9034
YOR202W,rmkDM,06/18/12,1,9,15.8987
YOR202W,add4,4/26/12,16,15,15.8958
YOR202W,add1,4/26/12,16,16,15.8956
YOR202W,rmkDM,06/19/12,16,3,15.8850
YOR202W,TS3-37,12/02/11,1,2,15.8795
YOR202W,TS1-RT,12/01/11,16,4,15.8755
YOR202W,12,12/09/11,1,19,15.8679
YOR202W,1,11/29/11,1,24,15.8657
YOR202W,1,11/29/11,16,13,15.8649
YOR202W,TS2-37,12/01/11,16,5,15.8608
YOR202W,13,12/11/11,3,1,15.8599
YOR202W,TS4-RT,12/02/11,15,24,15.8590
YOR202W,S1,11/19/11,15,1,15.8558
YOR202W,2,11/29/11,5,1,15.8514
YOR202W,rmkDM,06/18/12,1,10,15.8405
YOR202W,3,11/19/11,16,2,15.8392
YOR202W,TS2-RT,12/01/11,16,8,15.8371
YOR202W,TS1-RT,12/01/11,11,1,15.8356
YOR202W,TS2-RT,12/01/11,16,4,15.8260
YOR202W,11,12/10/11,16,18,15.8256
YOR202W,4,11/29/11,1,8,15.8254
YOR202W,7,11/30/11,12,1,15.8207
YOR202W,3,11/19/11,16,1,15.8125
YOR202W,6,11/30/11,8,24,15.8118
YOR202W,TS2-RT,12/01/11,15,1,15.8101
YOR202W,add4,4/26/12,1,23,15.8082
YOR202W,6,11/30/11,15,1,15.8013
YOR202W,add4,4/26/12,16,14,15.7987
YOR202W,S2,12/11/11,13,4,15.7966
YOR202W,1,11/29/11,12,24,15.7941
YOR202W,11,12/10/11,3,1,15.7877
YOR202W,S1,11/19/11,11,1,15.7840
YOR202W,4,11/29/11,1,22,15.7790
YOR202W,add1,4/26/12,6,1,15.7762
YOR202W,1,11/29/11,2,1,15.7692
YOR202W,TS4-RT,12/02/11,11,1,15.7655
YOR202W,S1,11/19/11,1,4,15.7648
YOR202W,2,11/29/11,10,1,15.7624
YOR202W,TS2-RT,12/01/11,16,7,15.7571
YOR202W,TS2-RT,12/01/11,2,24,15.7563
YOR202W,13,12/11/11,1,23,15.7525
YOR202W,TS1-37,12/01/11,1,21,15.7515
YOR202W,1,11/29/11,16,19,15.7493
YOR202W,TS2-37,12/01/11,16,24,15.7488
YOR202W,3,11/19/11,16,18,15.7431
YOR202W,6,11/30/11,16,16,15.7429
YOR202W,5,11/30/11,1,7,15.7420
YOR202W,5,11/30/11,9,24,15.7400
YOR202W,4,11/29/11,5,1,15.7338
YOR202W,TS3-RT,12/02/11,11,1,15.7294
YOR202W,TS3-RT,12/02/11,1,13,15.7269
YOR202W,add1,4/26/12,1,21,15.7213
YOR202W,S2,12/11/11,11,24,15.7200
YOR202W,10,12/10/11,1,15,15.7196
YOR202W,TS2-RT,12/01/11,16,20,15.7086
YOR202W,TS2-RT,12/01/11,16,13,15.7003
YOR202W,7,11/30/11,16,19,15.6996
YOR202W,S1,11/19/11,13,24,15.6825
YOR202W,1,11/29/11,15,1,15.6825
YOR202W,S2,12/11/11,3,10,15.6772
YOR202W,TS3-RT,12/02/11,1,3,15.6709
YOR202W,TS1-RT,12/01/11,16,5,15.6657
YOR202W,add1,4/26/12,1,16,15.6614
YOR202W,S2,12/11/11,6,24,15.6580
YOR202W,1,11/29/11,11,24,15.6573
YOR202W,11,12/10/11,1,10,15.6508
YOR202W,8,11/30/11,1,21,15.6429
YOR202W,TS2-RT,12/01/11,16,14,15.6380
YOR202W,10,12/10/11,1,9,15.6366
YOR202W,S1,11/19/11,1,22,15.6297
YOR202W,S2,12/11/11,14,2,15.6294
YOR202W,TS4-37,12/02/11,16,19,15.6281
YOR202W,7,11/30/11,16,12,15.6232
YOR202W,add4,4/26/12,1,17,15.6205
YOR202W,3,11/19/11,16,15,15.6203
YOR202W,7,11/30/11,16,6,15.6146
YOR202W,TS2-RT,12/01/11,13,24,15.6052
YOR202W,8,11/30/11,16,15,15.6027
YOR202W,5,11/30/11,1,10,15.5997
YOR202W,add4,4/26/12,4,1,15.5966
YOR202W,4,11/29/11,7,24,15.5948
YOR202W,S1,11/19/11,1,9,15.5929
YOR202W,6,11/30/11,16,11,15.5919
YOR202W,S1,11/19/11,1,1,15.5898
YOR202W,TS3-37,12/02/11,15,1,15.5890
YOR202W,10,12/10/11,16,3,15.5885
YOR202W,2,11/29/11,16,13,15.5834
YOR202W,TS3-RT,12/02/11,13,24,15.5827
YOR202W,rmkDM,06/18/12,1,19,15.5805
YOR202W,4,11/29/11,2,24,15.5712
YOR202W,3,11/19/11,1,16,15.5650
YOR202W,9,12/09/11,1,18,15.5620
YOR202W,3,11/19/11,3,24,15.5608
YOR202W,5,11/30/11,13,1,15.5588
YOR202W,4,11/29/11,16,23,15.5563
YOR202W,TS4-RT,12/02/11,16,18,15.5541
YOR202W,add1,4/26/12,5,1,15.5527
YOR202W,TS4-RT,12/02/11,1,4,15.5521
YOR202W,TS2-RT,12/01/11,1,4,15.5398
YOR202W,4,11/29/11,1,4,15.5362
YOR202W,1,11/29/11,4,24,15.5294
YOR202W,TS4-RT,12/02/11,14,1,15.5288
YOR202W,12,12/09/11,1,23,15.5186
YOR202W,TS3-37,12/02/11,15,24,15.5166
YOR202W,TS1-37,12/01/11,16,13,15.5166
YOR202W,S2,12/11/11,5,23,15.5157
YOR202W,1,11/29/11,16,11,15.5154
YOR202W,S1,11/19/11,9,19,15.5101
YOR202W,rmkDM,06/18/12,11,24,15.5098
YOR202W,12,12/09/11,3,1,15.5085
YOR202W,add1,4/26/12,16,14,15.5059
YOR202W,S1,11/19/11,12,22,15.5038
YOR202W,3,11/19/11,16,11,15.5005
YOR202W,9,12/09/11,16,9,15.4945
YOR202W,TS4-RT,12/02/11,1,13,15.4923
YOR202W,7,11/30/11,1,4,15.4768
YOR202W,add1,4/26/12,16,7,15.4682
YOR202W,9,12/09/11,16,15,15.4653
YOR202W,TS3-RT,12/02/11,16,22,15.4637
YOR202W,TS3-RT,12/02/11,9,24,15.4630
YOR202W,TS1-RT,12/01/11,1,21,15.4595
YOR202W,8,11/30/11,16,16,15.4559
YOR202W,9,12/09/11,1,11,15.4519
YOR202W,10,12/10/11,2,1,15.4517
YOR202W,TS1-37,12/01/11,16,5,15.4489
YOR202W,TS2-RT,12/01/11,5,24,15.4483
YOR202W,TS1-37,12/01/11,16,3,15.4477
YOR202W,TS2-37,12/01/11,5,1,15.4440
YOR202W,TS1-RT,12/01/11,12,24,15.4378
YOR202W,add1,4/26/12,16,9,15.4375
YOR202W,add4,4/26/12,14,24,15.4360
YOR202W,rmkDM,06/19/12,6,24,15.4335
YOR202W,TS4-RT,12/02/11,3,1,15.4264
YOR202W,TS1-RT,12/01/11,16,7,15.4263
YOR202W,TS4-RT,12/02/11,16,6,15.4257
YOR202W,S1,11/19/11,5,1,15.4155
YOR202W,11,12/10/11,16,2,15.4107
YOR202W,2,11/29/11,1,11,15.4098
YOR202W,2,11/29/11,16,19,15.4094
YOR202W,6,11/30/11,14,1,15.4049
YOR202W,add4,4/26/12,3,24,15.4024
YOR202W,7,11/30/11,1,12,15.4000
YOR202W,TS2-RT,12/01/11,8,24,15.3994
YOR202W,TS4-37,12/02/11,10,24,15.3992
YOR202W,7,11/30/11,16,4,15.3942
YOR202W,1,11/29/11,16,6,15.3918
YOR202W,add4,4/26/12,1,21,15.3906
YOR202W,2,11/29/11,1,19,15.3862
YOR202W,rmkDM,06/18/12,1,18,15.3809
YOR202W,TS2-RT,12/01/11,1,15,15.3752
YOR202W,9,12/09/11,1,6,15.3723
YOR202W,add1,4/26/12,1,17,15.3700
YOR202W,S1,11/19/11,13,21,15.3692
YOR202W,S1,11/19/11,16,6,15.3650
YOR202W,rmkDM,06/18/12,7,24,15.3632
YOR202W,8,11/30/11,16,1,15.3626
YOR202W,10,12/10/11,14,24,15.3552
YOR202W,add4,4/26/12,1,13,15.3531
YOR202W,TS4-RT,12/02/11,16,22,15.3523
YOR202W,S2,12/11/11,3,7,15.3522
YOR202W,7,11/30/11,16,18,15.3522
YOR202W,4,11/29/11,16,21,15.3506
YOR202W,TS1-RT,12/01/11,10,1,15.3478
YOR202W,9,12/09/11,16,19,15.3476
YOR202W,TS1-37,12/01/11,16,24,15.3458
YOR202W,9,12/09/11,16,7,15.3430
YOR202W,S1,11/19/11,1,19,15.3429
YOR202W,TS4-37,12/02/11,16,18,15.3345
YOR202W,S2,12/11/11,16,3,15.3339
YOR202W,11,12/10/11,14,1,15.3281
YOR202W,TS4-RT,12/02/11,16,5,15.3258
YOR202W,TS4-RT,12/02/11,16,14,15.3227
YOR202W,8,11/30/11,16,12,15.3174
YOR202W,9,12/09/11,7,1,15.3133
YOR202W,TS1-RT,12/01/11,16,24,15.3103
YOR202W,5,11/30/11,1,11,15.3054
YOR202W,rmkDM,06/18/12,1,20,15.3037
YOR202W,S2,12/11/11,16,9,15.2983
YOR202W,S1,11/19/11,5,24,15.2976
YOR202W,2,11/29/11,16,5,15.2973
YOR202W,S2,12/11/11,2,21,15.2949
YOR202W,S1,11/19/11,1,16,15.2898
YOR202W,TS3-RT,12/02/11,11,24,15.2885
YOR202W,TS3-37,12/02/11,1,14,15.2880
YOR202W,TS2-37,12/01/11,16,22,15.2836
YOR202W,8,11/30/11,12,1,15.2792
YOR202W,4,11/29/11,1,18,15.2697
YOR202W,TS3-RT,12/02/11,16,6,15.2683
YOR202W,7,11/30/11,1,24,15.2669
YOR202W,TS4-37,12/02/11,9,1,15.2657
YOR202W,TS1-RT,12/01/11,16,9,15.2631
YOR202W,7,11/30/11,1,3,15.2611
YOR202W,TS1-RT,12/01/11,1,16,15.2586
YOR202W,S2,12/11/11,6,19,15.2512
YOR202W,12,12/09/11,16,21,15.2496
YOR202W,TS1-RT,12/01/11,4,1,15.2442
YOR202W,12,12/09/11,16,1,15.2421
YOR202W,TS2-RT,12/01/11,13,1,15.2404
YOR202W,TS3-RT,12/02/11,14,1,15.2375
YOR202W,S2,12/11/11,16,21,15.2362
YOR202W,6,11/30/11,9,24,15.2287
YOR202W,TS3-37,12/02/11,1,1,15.2286
YOR202W,TS1-RT,12/01/11,15,24,15.2282
YOR202W,TS2-37,12/01/11,11,1,15.2238
YOR202W,S1,11/19/11,8,5,15.2200
YOR202W,rmkDM,06/19/12,16,16,15.2154
YOR202W,TS3-37,12/02/11,1,6,15.2135
YOR202W,S1,11/19/11,9,11,15.2128
YOR202W,add4,4/26/12,2,24,15.2092
YOR202W,11,12/10/11,1,4,15.2086
YOR202W,TS1-37,12/01/11,16,11,15.2074
YOR202W,9,12/09/11,14,24,15.1999
YOR202W,TS2-RT,12/01/11,10,24,15.1918
YOR202W,S2,12/11/11,8,16,15.1895
YOR202W,2,11/29/11,1,2,15.1836
YOR202W,add4,4/26/12,10,1,15.1773
YOR202W,TS4-37,12/02/11,16,7,15.1765
YOR202W,9,12/09/11,16,22,15.1674
YOR202W,add1,4/26/12,16,22,15.1619
YOR202W,TS2-37,12/01/11,16,7,15.1614
YOR202W,8,11/30/11,16,18,15.1586
YOR202W,TS4-37,12/02/11,16,4,15.1509
YOR202W,TS3-RT,12/02/11,16,8,15.1424
YOR202W,9,12/09/11,3,1,15.1424
YOR202W,TS1-37,12/01/11,10,24,15.1321
YOR202W,TS2-37,12/01/11,16,19,15.1317
YOR202W,2,11/29/11,1,3,15.1295
YOR202W,TS2-37,12/01/11,1,11,15.1269
YOR202W,10,12/10/11,10,24,15.1259
YOR202W,TS2-RT,12/01/11,1,20,15.1250
YOR202W,TS1-RT,12/01/11,1,3,15.1230
YOR202W,rmkDM,06/18/12,1,6,15.1218
YOR202W,8,11/30/11,16,10,15.1148
YOR202W,TS2-37,12/01/11,2,1,15.1081
YOR202W,S2,12/11/11,1,16,15.1068
YOR202W,8,11/30/11,2,24,15.1005
YOR202W,3,11/19/11,5,1,15.1002
YOR202W,S2,12/11/11,1,6,15.0997
YOR202W,S2,12/11/11,6,1,15.0956
YOR202W,1,11/29/11,16,12,15.0954
YOR202W,9,12/09/11,1,4,15.0947
YOR202W,7,11/30/11,16,3,15.0890
YOR202W,3,11/19/11,13,24,15.0884
YOR202W,add4,4/26/12,12,24,15.0836
YOR202W,5,11/30/11,16,20,15.0831
YOR202W,TS2-RT,12/01/11,16,22,15.0822
YOR202W,TS1-37,12/01/11,6,1,15.0813
YOR202W,TS2-37,12/01/11,4,24,15.0798
YOR202W,TS4-37,12/02/11,1,15,15.0791
YOR202W,TS2-RT,12/01/11,1,13,15.0784
YOR202W,rmkDM,06/18/12,1,24,15.0784
YOR202W,add4,4/26/12,8,24,15.0776
YOR202W,rmkDM,06/18/12,1,14,15.0773
YOR202W,13,12/11/11,6,1,15.0766
YOR202W,3,11/19/11,7,1,15.0755
YOR202W,TS1-RT,12/01/11,16,20,15.0749
YOR202W,1,11/29/11,16,17,15.0727
YOR202W,12,12/09/11,9,1,15.0716
YOR202W,14,12/11/11,11,1,15.0691
YOR202W,6,11/30/11,13,24,15.0686
YOR202W,11,12/10/11,16,14,15.0657
YOR202W,8,11/30/11,15,1,15.0653
YOR202W,add4,4/26/12,15,24,15.0636
YOR202W,S1,11/19/11,16,17,15.0615
YOR202W,3,11/19/11,16,13,15.0588
YOR202W,8,11/30/11,11,1,15.0574
YOR202W,S1,11/19/11,13,17,15.0550
YOR202W,12,12/09/11,9,24,15.0494
YOR202W,TS2-37,12/01/11,13,1,15.0490
YOR202W,5,11/30/11,16,12,15.0461
YOR202W,2,11/29/11,16,22,15.0426
YOR202W,2,11/29/11,16,10,15.0420
YOR202W,2,11/29/11,16,8,15.0418
YOR202W,4,11/29/11,1,16,15.0410
YOR202W,add1,4/26/12,16,17,15.0399
YOR202W,1,11/29/11,1,21,15.0374
YOR202W,S1,11/19/11,1,13,15.0369
YOR202W,TS1-37,12/01/11,1,19,15.0295
YOR202W,8,11/30/11,1,6,15.0294
YOR202W,6,11/30/11,16,13,15.0272
YOR202W,TS4-37,12/02/11,1,13,15.0232
YOR202W,rmkDM,06/18/12,3,24,15.0218
YOR202W,TS1-RT,12/01/11,13,1,15.0183
YOR202W,TS3-37,12/02/11,1,17,15.0114
YOR202W,6,11/30/11,1,13,15.0064
YOR202W,TS4-RT,12/02/11,1,14,14.9986
YOR202W,4,11/29/11,1,2,14.9928
YOR202W,TS2-37,12/01/11,16,4,14.9802
YOR202W,14,12/11/11,16,2,14.9797
YOR202W,TS3-RT,12/02/11,16,9,14.9765
YOR202W,4,11/29/11,16,17,14.9738
YOR202W,TS1-RT,12/01/11,1,4,14.9733
YOR202W,add4,4/26/12,16,10,14.9681
YOR202W,TS3-RT,12/02/11,1,2,14.9649
YOR202W,8,11/30/11,1,9,14.9587
YOR202W,1,11/29/11,14,1,14.9530
YOR202W,S1,11/19/11,12,1,14.9506
YOR202W,TS2-RT,12/01/11,5,1,14.9492
YOR202W,S1,11/19/11,16,8,14.9459
YOR202W,9,12/09/11,16,16,14.9399
YOR202W,TS4-37,12/02/11,13,24,14.9394
YOR202W,TS2-RT,12/01/11,8,1,14.9365
YOR202W,7,11/30/11,16,17,14.9360
YOR202W,TS2-RT,12/01/11,1,21,14.9345
YOR202W,TS4-37,12/02/11,6,24,14.9288
YOR202W,4,11/29/11,16,19,14.9213
YOR202W,TS1-37,12/01/11,1,11,14.9186
YOR202W,9,12/09/11,15,24,14.9167
YOR202W,S2,12/11/11,16,5,14.9121
YOR202W,12,12/09/11,14,1,14.9010
YOR202W,S1,11/19/11,4,2,14.8968
YOR202W,4,11/29/11,6,24,14.8935
YOR202W,2,11/29/11,16,18,14.8898
YOR202W,5,11/30/11,16,8,14.8857
YOR202W,S2,12/11/11,1,9,14.8851
YOR202W,11,12/10/11,16,12,14.8831
YOR202W,2,11/29/11,16,11,14.8821
YOR202W,S2,12/11/11,13,14,14.8809
YOR202W,TS2-37,12/01/11,15,24,14.8804
YOR202W,TS3-RT,12/02/11,8,24,14.8765
YOR202W,3,11/19/11,12,24,14.8656
YOR202W,TS2-RT,12/01/11,16,2,14.8648
YOR202W,TS2-RT,12/01/11,9,1,14.8648
YOR202W,S1,11/19/11,16,19,14.8632
YOR202W,6,11/30/11,4,24,14.8543
YOR202W,3,11/19/11,16,8,14.8540
YOR202W,S1,11/19/11,13,23,14.8537
YOR202W,13,12/11/11,16,2,14.8519
YOR202W,S1,11/19/11,9,9,14.8489
YOR202W,TS3-37,12/02/11,1,8,14.8424
YOR202W,TS4-37,12/02/11,11,24,14.8398
YOR202W,S2,12/11/11,11,1,14.8392
YOR202W,add4,4/26/12,16,7,14.8358
YOR202W,TS1-37,12/01/11,2,24,14.8308
YOR202W,1,11/29/11,8,1,14.8227
YOR202W,TS1-RT,12/01/11,7,24,14.8129
YOR202W,TS4-37,12/02/11,15,24,14.8083
YOR202W,TS4-RT,12/02/11,16,1,14.8080
YOR202W,rmkDM,06/19/12,16,13,14.8000
YOR202W,TS4-RT,12/02/11,1,5,14.7997
YOR202W,TS4-RT,12/02/11,5,1,14.7953
YOR202W,add4,4/26/12,9,1,14.7902
YOR202W,1,11/29/11,16,7,14.7878
YOR202W,TS1-37,12/01/11,1,24,14.7823
YOR202W,add4,4/26/12,16,12,14.7665
YOR202W,TS1-37,12/01/11,1,10,14.7656
YOR202W,7,11/30/11,1,18,14.7574
YOR202W,8,11/30/11,1,2,14.7536
YOR202W,TS1-RT,12/01/11,1,7,14.7507
YOR202W,TS1-37,12/01/11,16,2,14.7504
YOR202W,add4,4/26/12,11,1,14.7492
YOR202W,1,11/29/11,16,21,14.7457
YOR202W,add1,4/26/12,7,1,14.7442
YOR202W,add4,4/26/12,1,1,14.7413
YOR202W,TS2-37,12/01/11,7,1,14.7384
YOR202W,TS4-RT,12/02/11,1,20,14.7373
YOR202W,TS4-37,12/02/11,10,1,14.7370
YOR202W,TS1-RT,12/01/11,10,24,14.7357
YOR202W,TS2-37,12/01/11,14,24,14.7338
YOR202W,8,11/30/11,1,7,14.7245
YOR202W,TS3-RT,12/02/11,1,10,14.7217
YOR202W,TS1-37,12/01/11,13,1,14.7210
YOR202W,5,11/30/11,2,24,14.7200
YOR202W,S1,11/19/11,2,1,14.7198
YOR202W,14,12/11/11,9,1,14.7196
YOR202W,4,11/29/11,1,24,14.7187
YOR202W,7,11/30/11,6,1,14.7175
YOR202W,TS4-RT,12/02/11,1,15,14.7093
YOR202W,3,11/19/11,1,4,14.7049
YOR202W,add1,4/26/12,1,9,14.6991
YOR202W,4,11/29/11,11,1,14.6989
YOR202W,10,12/10/11,1,1,14.6982
YOR202W,4,11/29/11,2,1,14.6952
YOR202W,add1,4/26/12,15,1,14.6929
YOR202W,TS4-RT,12/02/11,16,19,14.6926
YOR202W,TS3-37,12/02/11,5,1,14.6924
YOR202W,add1,4/26/12,16,19,14.6883
YOR202W,10,12/10/11,16,16,14.6810
YOR202W,S2,12/11/11,4,13,14.6705
YOR202W,TS4-RT,12/02/11,16,15,14.6691
YOR202W,TS2-RT,12/01/11,1,19,14.6607
YOR202W,add1,4/26/12,16,3,14.6596
YOR202W,TS2-37,12/01/11,1,3,14.6575
YOR202W,add4,4/26/12,16,13,14.6569
YOR202W,6,11/30/11,9,1,14.6343
YOR202W,12,12/09/11,16,13,14.6341
YOR202W,5,11/30/11,16,14,14.6289
YOR202W,TS4-RT,12/02/11,8,24,14.6264
YOR202W,10,12/10/11,10,1,14.6239
YOR202W,TS3-37,12/02/11,16,16,14.6227
YOR202W,5,11/30/11,15,24,14.6217
YOR202W,TS4-RT,12/02/11,1,6,14.6206
YOR202W,TS1-RT,12/01/11,3,24,14.6169
YOR202W,S2,12/11/11,11,10,14.6125
YOR202W,9,12/09/11,1,20,14.6124
YOR202W,9,12/09/11,6,24,14.6117
YOR202W,6,11/30/11,16,8,14.6116
YOR202W,TS3-RT,12/02/11,16,18,14.6105
YOR202W,TS3-RT,12/02/11,1,11,14.6094
YOR202W,TS3-37,12/02/11,9,1,14.6079
YOR202W,S1,11/19/11,8,10,14.5988
YOR202W,13,12/11/11,7,1,14.5970
YOR202W,13,12/11/11,16,3,14.5954
YOR202W,5,11/30/11,6,24,14.5901
YOR202W,S1,11/19/11,1,7,14.5867
YOR202W,10,12/10/11,2,24,14.5858
YOR202W,7,11/30/11,1,10,14.5799
YOR202W,11,12/10/11,1,9,14.5781
YOR202W,2,11/29/11,9,1,14.5755
YOR202W,5,11/30/11,1,13,14.5716
YOR202W,TS4-37,12/02/11,1,24,14.5662
YOR202W,TS4-RT,12/02/11,16,11,14.5611
YOR202W,8,11/30/11,16,6,14.5603
YOR202W,S2,12/11/11,16,22,14.5599
YOR202W,10,12/10/11,16,9,14.5589
YOR202W,rmkDM,06/18/12,1,8,14.5569
YOR202W,S2,12/11/11,10,9,14.5535
YOR202W,TS1-37,12/01/11,1,20,14.5520
YOR202W,TS4-37,12/02/11,1,2,14.5469
YOR202W,13,12/11/11,1,1,14.5430
YOR202W,11,12/10/11,12,24,14.5420
YOR202W,14,12/11/11,16,22,14.5380
YOR202W,8,11/30/11,16,3,14.5376
YOR202W,6,11/30/11,1,15,14.5332
YOR202W,13,12/11/11,16,6,14.5326
YOR202W,TS2-37,12/01/11,15,1,14.5309
YOR202W,8,11/30/11,1,16,14.5287
YOR202W,TS4-37,12/02/11,16,6,14.5205
YOR202W,S1,11/19/11,1,10,14.5182
YOR202W,1,11/29/11,1,1,14.5178
YOR202W,2,11/29/11,1,9,14.5174
YOR202W,3,11/19/11,16,5,14.5162
YOR202W,9,12/09/11,16,11,14.5162
YOR202W,9,12/09/11,16,6,14.5115
YOR202W,1,11/29/11,1,7,14.5066
YOR202W,5,11/30/11,1,12,14.5042
YOR202W,TS2-RT,12/01/11,1,11,14.5024
YOR202W,TS1-37,12/01/11,7,24,14.4900
YOR202W,2,11/29/11,4,1,14.4877
YOR202W,S2,12/11/11,1,10,14.4874
YOR202W,TS3-37,12/02/11,10,24,14.4833
YOR202W,TS4-RT,12/02/11,6,1,14.4781
YOR202W,9,12/09/11,1,13,14.4765
YOR202W,8,11/30/11,1,13,14.4731
YOR202W,TS1-37,12/01/11,1,23,14.4711
YOR202W,add4,4/26/12,6,1,14.4671
YOR202W,TS1-RT,12/01/11,1,23,14.4645
YOR202W,TS3-RT,12/02/11,16,17,14.4634
YOR202W,TS4-37,12/02/11,16,10,14.4612
YOR202W,14,12/11/11,15,24,14.4609
YOR202W,10,12/10/11,16,15,14.4555
YOR202W,S1,11/19/11,14,1,14.4522
YOR202W,13,12/11/11,1,3,14.4509
YOR202W,S2,12/11/11,14,5,14.4499
YOR202W,S1,11/19/11,8,24,14.4493
YOR202W,11,12/10/11,1,23,14.4491
YOR202W,rmkDM,06/19/12,16,9,14.4472
YOR202W,S1,11/19/11,2,19,14.4453
YOR202W,TS2-37,12/01/11,16,13,14.4448
YOR202W,9,12/09/11,16,5,14.4434
YOR202W,10,12/10/11,3,24,14.4431
YOR202W,3,11/19/11,1,19,14.4363
YOR202W,TS4-37,12/02/11,1,12,14.4350
YOR202W,TS2-RT,12/01/11,12,1,14.4343
YOR202W,5,11/30/11,1,15,14.4303
YOR202W,TS2-37,12/01/11,9,1,14.4284
YOR202W,9,12/09/11,1,5,14.4271
YOR202W,TS1-RT,12/01/11,1,8,14.4264
YOR202W,1,11/29/11,16,23,14.4201
YOR202W,TS4-RT,12/02/11,5,24,14.4189
YOR202W,1,11/29/11,5,1,14.4166
YOR202W,6,11/30/11,15,24,14.4151
YOR202W,TS4-RT,12/02/11,13,1,14.4082
YOR202W,TS3-RT,12/02/11,16,16,14.4082
YOR202W,1,11/29/11,10,1,14.4048
YOR202W,TS4-RT,12/02/11,2,24,14.4017
YOR202W,S1,11/19/11,16,24,14.3986
YOR202W,add4,4/26/12,16,20,14.3949
YOR202W,add1,4/26/12,8,24,14.3932
YOR202W,S2,12/11/11,16,20,14.3836
YOR202W,3,11/19/11,11,24,14.3833
YOR202W,TS1-RT,12/01/11,9,24,14.3794
YOR202W,9,12/09/11,16,14,14.3787
YOR202W,add1,4/26/12,9,1,14.3768
YOR202W,2,11/29/11,1,7,14.3707
YOR202W,S2,12/11/11,1,17,14.3672
YOR202W,12,12/09/11,2,1,14.3658
YOR202W,12,12/09/11,16,3,14.3637
YOR202W,11,12/10/11,16,16,14.3621
YOR202W,12,12/09/11,6,24,14.3561
YOR202W,7,11/30/11,16,8,14.3555
YOR202W,TS1-RT,12/01/11,1,11,14.3508
