ORF,distance,meta
YDR062W,24.8668439186,(TS4-RT, 12/02/11, 9, 8)
YKL052C,24.8183741718,(TS4-37, 12/02/11, 10, 17)
YDR119W,24.795886512,(3, 11/19/11, 9, 23)
YDR004W,24.7530785688,(add4, 4/26/12, 3, 5, 29.49459108999871),(3, 11/19/11, 11, 20, 20.011566047570575)
YLR242C,24.7414664576,(rmkDM, 06/19/12, 2, 14, 12.761576661604776),(9, 12/09/11, 6, 12, 36.721356253553935)
YCL010C,24.67831399,(add4, 4/26/12, 15, 4, 26.866410332320434),(2, 11/29/11, 15, 20, 22.490217647636669)
YNR026C,24.6777406702,(TS4-37, 12/02/11, 6, 19)
YLR394W,24.659623638,(9, 12/09/11, 12, 9)
YIL014W,24.6534179449,(6, 11/30/11, 8, 9)
YMR197C,24.6244566535,(TS1-37, 12/01/11, 9, 9)
YDR168W,24.6005746773,(TS4-RT, 12/02/11, 15, 22)
YDL015C,24.5921593048,(TS4-RT, 12/02/11, 11, 16)
YGL065C,24.5888471465,(TS3-RT, 12/02/11, 2, 4)
YLR119W,24.5870998297,(TS3-37, 12/02/11, 9, 19)
YER125W,24.5533607863,(TS3-37, 12/02/11, 9, 4)
YEL002C,24.5467807257,(TS3-RT, 12/02/11, 12, 15)
YMR307W,24.5327658372,(11, 12/10/11, 11, 10, 24.532765837221202)
YFR021W,24.5274492027,(rmkDM, 06/19/12, 14, 8, 17.56664884365108),(5, 11/30/11, 3, 4, 31.488249561741693)
YHR180W,24.5063672868,(6, 11/30/11, 2, 5)
YHR190W,24.497947674,(TS4-RT, 12/02/11, 11, 21)
YNL064C,24.4579424484,(TS3-37, 12/02/11, 10, 23)
YIL046W,24.4413209852,(TS2-RT, 12/01/11, 10, 19)
YGR167W,24.4058339363,(S1, 11/19/11, 10, 13)
YOL018C,24.3965571824,(TS1-RT, 12/01/11, 3, 20)
YHR200W,24.3842904212,(6, 11/30/11, 4, 3, 24.384290421208007)
YBR070C,24.3563792585,(TS2-37, 12/01/11, 2, 8)
YDL133C-A,24.2594603804,(2, 11/29/11, 8, 11)
YJR065C,24.2569262847,(TS4-RT, 12/02/11, 5, 19)
YNL054W,24.2325459642,(rmkDM, 06/19/12, 14, 11, 15.605272769080123),(11, 12/10/11, 7, 23, 32.859819159322115)
