YGR019W,13.3943,(13.394286083)
YDL091C,7.8034,(7.80343308146)
YOL076W,10.4013,(10.4012947531)
YER145C,33.5178,(33.5177942901)
YJL168C,11.3965,(10.6317233426,10.8158092689,12.7418296337)
YNL080C,22.4763,(16.1526466633,25.8981177793,25.3780666772)
YDR435C,13.7502,(13.7502167476)
YER151C,40.9880,(42.9916172959,36.75784138,43.2145413686)
YNL325C,21.3888,(21.3888335559)
YPL241C,10.2716,(10.271636016)
YIL084C,14.8215,(12.9314773443,17.2074206702,14.3257116415)
YDL002C,9.9117,(13.1712876037,10.6613483305,5.90259760088)
YOR322C,7.4817,(7.4211322391,5.8369091802,9.1870348826)
YLR439W,4.9956,(4.9956352323)
YMR026C,11.3544,(11.3544047048)
YOR080W,22.4054,(22.4053562209)
YHL006C,19.8252,(19.825243829)
YHL010C,11.8279,(11.8279256475)
YBR296C,11.6307,(11.6307462959)
YNL021W,12.7379,(12.9060816926,15.3410561811,9.22923579561,11.0936997695,13.7066315348,14.1506782652)
YGR010W,16.4123,(16.4122538559)
YAL034C,11.4816,(11.4816395909)
YFR001W,12.9031,(12.9031477606)
YBR059C,18.1965,(18.1965014831)
YCR016W,13.4820,(13.4819738032)
YOL042W,22.1396,(22.1396376559)
YDR123C,32.6090,(32.6090435591)
YHR146W,11.9658,(11.9658000858)
YLR218C,11.3147,(11.2708037949,11.7001343215,10.9732259234)
YLR087C,16.6106,(20.6816293208,19.5939685571,9.55633443791)
YLR319C,12.8542,(13.1845806959,12.3024081666,13.075580714)
YGR081C,10.7219,(10.5911649499,11.6727591339,9.90169681097)
YMR154C,9.9682,(10.9529865602,7.53264901695,11.4190515094)
YMR155W,9.9021,(9.90212802603)
YBR016W,17.8494,(17.8494465908)
YBR036C,10.1305,(10.1305248923)
YNL130C,16.4676,(16.467627106)
YPR179C,14.8534,(18.3343018231,8.58330050057,17.6425006242)
YMR263W,12.2565,(12.8929546352,8.54300046599,15.333549831)
YDR274C,20.9950,(20.9949989066)
YLR384C,11.9110,(11.9982656236,12.9186404034,10.816158017)
YDL149W,8.0227,(8.02267163234)
YNL292W,15.8675,(15.8674706271)
YDL125C,10.4352,(10.435209567)
YLR342W,10.9427,(12.5459924793,8.41559353725,11.8665349885)
YJL131C,24.1825,(24.1824994267)
YCR028C,8.5694,(8.56939172485)
YBR270C,10.1661,(10.1661156827)
YMR316W,10.9567,(10.9567130529)
YPR070W,12.5825,(12.5825190651)
YIL038C,7.8189,(7.81887422505)
YML001W,16.3422,(19.0331360294,23.1624851712,14.1472066578,19.3703721436,12.6592141555,9.68075533637)
YDL181W,8.9359,(8.93590417852)
YIL124W,15.6350,(15.6350101809)
YML095C-A,11.6537,(11.6536835927)
YCR006C,35.4717,(35.4716916167)
YER007W,17.7984,(17.7984356761)
YGL114W,12.4733,(12.4732599594)
YER027C,22.4819,(22.4819298355)
YBR022W,17.3101,(17.3100517773)
YBR131W,26.7215,(19.5401191179,33.7454467403,26.8790840141)
YMR104C,7.5359,(7.53586284555)
YJL207C,13.1857,(13.185650823)
YDR296W,13.2232,(13.223243963)
YAL011W,10.3086,(9.38524091768,9.49252142562,12.0481290956)
YNL199C,16.8806,(16.8805858721)
YOR014W,21.3979,(11.5936731979,28.1557201371,28.1987790646,12.6929667302,14.7797227983,32.9668326575)
YDR117C,8.6595,(8.65953029607)
YOR196C,12.4587,(8.37569559312,14.0443384034,14.955950593)
YCL063W,11.7220,(11.7220430232)
YER048C,12.9559,(12.9559124281)
YBR179C,7.1637,(7.16370696001)
YLR390W,13.3217,(13.3217382209)
YLR345W,12.5544,(12.5543571168)
YDL190C,13.9172,(12.99335839,15.814141418,12.9440069542)
YMR303C,13.3176,(13.3176460759)
YAL002W,23.3122,(8.90164867344,31.1648011322,25.9048887524,14.1337851578,17.8906001536,41.8776427806)
YEL067C,14.7866,(14.7865999975)
YBR126C,16.0663,(18.5353427988,18.4746020509,13.3173044143,19.5096325953,17.8207812607,8.74029872548)
YNL155W,18.1651,(18.165087437)
YDL025C,16.8613,(16.8613251418)
YGR229C,15.5700,(8.60339978858,21.0425453515,23.8593449896,10.2296960483,11.476694189,18.2085496878)
YBR009C,18.7300,(18.73001561)
YLR001C,10.7753,(10.7752629533)
YKR026C,24.5068,(24.3368109106,28.2260290778,20.9574531035)
YJR043C,10.3150,(13.6471603606,9.52790179747,7.76991751208)
YGR125W,11.8396,(15.2421378405,9.64928932116,10.6275092166)
YBR104W,13.2091,(13.2091410675)
YOL124C,11.9917,(11.9916576597)
YOR263C,10.3540,(10.3540169825)
YDL077C,19.9820,(13.4815371371,24.144923424,22.3196056128)
YER115C,10.8279,(10.8279349204)
YDL177C,10.8999,(10.8999097247)
YER152C,8.5042,(8.5042415276)
YLR015W,12.2496,(12.2496481637)
YIL137C,8.5275,(8.52752215606)
YNL073W,4.9747,(4.97467966128)
YIL087C,11.3668,(11.3668130856)
YNL160W,4.8675,(4.86748176125)
YOR252W,33.0237,(33.0236779939)
YGR006W,7.1927,(7.19267652549)
YLR055C,10.9355,(10.9354645186)
YLR260W,5.1661,(5.16612196129)
YDR085C,11.5263,(11.5262522877)
YEL036C,14.2292,(14.2292452736)
YLL038C,11.3895,(12.0193551707,10.9412015127,11.2078336566)
YNL041C,13.4609,(10.6072876871,10.1621487023,9.56403798528,19.2281744798,17.4157270821,13.7879819688)
YKR001C,19.5419,(19.5418912475)
YOR327C,15.7871,(15.7870842995)
YDR150W,10.7776,(5.1490222743,14.1168630747,13.0669218987)
YBL098W,7.8284,(7.82839983089)
YKL113C,18.9291,(21.4226707136,12.6061199615,22.758622329)
YDL081C,22.5192,(22.5192112264)
YER030W,6.6203,(6.62033585329)
YIL017C,13.0201,(13.0200927684)
YKL032C,8.4730,(11.6406367096,7.24001376242,6.53849781035)
YIL089W,14.7433,(11.4815590804,13.6613349196,19.0870481411)
YKR039W,13.0448,(13.044753498)
YNL015W,11.0622,(11.0622063143)
YGL066W,16.1829,(15.7422378727,11.3851579001,21.4213881982)
YER155C,14.9935,(17.4780684047,16.8933660993,18.184905016,15.0754766228,18.1578527479,10.770258296,14.2134140487,16.8838035113,13.0730660643,9.20518239039)
YBR084C-A,28.2625,(28.262509362)
YHL002W,24.9892,(24.9892074474)
YOR051C,22.7375,(22.7375160704)
YKR099W,21.5481,(24.9075761798,21.526009665,18.2107889623)
YNL056W,17.3808,(17.3807861285)
YKL213C,21.2466,(20.1440951327,27.315849928,16.2797376909)
YPR101W,14.0860,(14.086012013)
YDR245W,29.1928,(23.9397561342,34.1128908673,29.5256926148)
YDR512C,11.6053,(6.44197124187,13.5636086031,14.8103317666)
YOR106W,16.4630,(16.4630071694)
YJL214W,12.7366,(12.7365834502)
YLR410W,18.7018,(18.9333722456,18.2201746625,18.9519063391)
YER004W,10.5028,(10.5027998095)
YDL232W,13.8466,(13.8466344721)
YCL048W,10.9368,(13.1577132643,6.16963525093,13.4830286205)
YDR477W,10.9332,(10.9331846339)
YMR103C,10.9574,(10.9574406839)
YCL056C,10.9314,(10.9313979867)
YJL208C,14.1344,(14.1344236727)
YNL064C,16.6964,(17.4562784102,22.0148621636,12.2958947781,20.9236125534,14.4317034649,13.0558588216)
YOL105C,9.5265,(9.52647797881)
YLR032W,10.7302,(11.1544730378,9.56442717533,11.4717854237)
YOR042W,9.4924,(9.49242446205)
YLR242C,37.5395,(37.5394898976)
YDL182W,14.9971,(14.9971286858)
YOL050C,14.7767,(14.7766894501)
YOR040W,9.2284,(9.2284279924)
YIL035C,14.5197,(14.5196991799)
YOR089C,12.6364,(11.577293078,10.8757026752,15.4563480577)
YLR034C,14.9822,(14.9822177491)
YGR110W,13.0848,(13.0847725355)
YML034W,22.0949,(28.9685147218,7.41201895252,29.9040630083)
YDL135C,8.4578,(8.45778443534)
YJL004C,15.7568,(15.7568441061)
YPR023C,11.7663,(11.1178558658,13.7588120731,8.71824035358,17.5177827466,10.9221674521,8.56271030498)
YLL016W,13.2555,(13.2554868025)
YBR078W,20.5849,(20.5848739561)
YFR019W,34.9597,(34.959735779)
YOR123C,11.6222,(13.2912873525,8.71143174308,12.8637447576)
YBR223C,14.9971,(14.9970843027)
YMR304W,12.6690,(16.1303021876,6.41268661584,15.4640162031)
YNL241C,24.5545,(24.5545083824)
YJL154C,19.4374,(19.4373809733)
YDL213C,10.2747,(12.1823696187,6.16646732565,12.4753087099)
YER132C,15.6153,(15.6152610036)
YIR005W,16.5722,(19.5192236117,18.2883751094,17.8376878162,18.1825449828,11.5761304224,14.0294476758)
YPL047W,13.7595,(14.8509430377,15.4362153587,15.2269619599,16.9057269282,11.4792256923,8.65802378285)
YCR034W,28.7446,(28.7445947745)
YGR295C,12.1176,(10.4713961912,16.5483818344,9.33306954412)
YGR092W,14.2219,(14.1333530691,18.542296819,16.7230661972,13.0590950361,8.77750324336,14.0963057861)
YEL013W,22.9577,(28.346450585,13.5848590399,26.9417667466)
YBR240C,7.6908,(7.69082102898)
YFR030W,11.8123,(11.8122549232)
YML103C,11.0229,(4.96075776285,7.21832653975,8.74751749635,14.4022597683,13.6326400961,17.1759427595)
YKR084C,13.0274,(16.2282241204,14.542885538,8.31102484053)
YDL215C,14.6419,(14.6419450655)
YCR043C,11.8805,(11.8804813636)
YPL057C,18.6172,(21.1793406125,24.1265284068,10.545647625)
YDR315C,18.1627,(22.6141401555,11.6753527417,19.9677929386,15.1034968617,24.2517919464,15.3637345257)
YNL319W,9.8273,(9.8273133347)
YBR161W,20.0083,(25.1887829908,18.8384469535,15.9975687724)
YOR235W,17.3836,(17.3836445049)
YNL169C,15.1868,(15.1867531207)
YKL074C,10.4776,(13.3565652973,6.63070941211,11.4456395327)
YNL128W,11.0758,(11.0757729903)
YCL038C,17.3448,(17.3448295467)
YJL213W,15.1952,(15.1951936191)
YML102W,14.0430,(10.0191681426,15.6437967488,16.4660670466)
YOL103W,18.6179,(18.6179225011)
YNR006W,22.4480,(22.4479938619)
YPL120W,13.7364,(8.4243151773,13.65823112,13.9814935402,15.7407341982,16.0027008,14.6110908479)
YML081C-A,10.4192,(9.1792553101,12.3261554939,9.75208936962)
YCL001W-A,12.6222,(12.6221614356)
YMR150C,7.9490,(7.9489999141)
YBL002W,4.7085,(4.70847479794)
YIL064W,8.3196,(8.31957776742)
YGL251C,7.7339,(7.73392877796)
YFL001W,19.0298,(17.1594379148,16.2311755779,23.698682986)
YHR033W,7.9272,(7.92715381966)
YGL164C,18.0867,(10.7319349808,21.8374894289,21.6906318868)
YFL040W,6.3848,(6.38479549879)
YER156C,18.0613,(18.0612693273)
YDL100C,13.2150,(13.2149586741)
YGL197W,12.5262,(12.5261595984)
YDR207C,25.7128,(31.3109972338,21.1625093988,26.6695622662,19.5158367662,35.1509106422,20.4669994825)
YPL074W,18.8475,(18.8474657971)
YDR441C,23.5825,(23.5825335116)
YDR392W,20.1676,(20.3300342464,19.3234008173,20.8493494148)
YDR455C,19.6914,(18.5063700191,23.1709735229,17.3967668577)
YDR388W,20.0300,(20.0299897266)
YPR095C,16.1072,(16.1071603972)
YDR159W,20.3452,(20.3452213108)
YPR089W,13.8790,(13.8789712408)
YBR233W,17.7076,(17.707554545)
YCR065W,13.7498,(13.7498199895)
YDL118W,10.0265,(10.0265331015)
YAR018C,14.0026,(14.0026121555)
YDR541C,13.4047,(13.4047475237)
YHR012W,13.3857,(13.9594314404,10.9131984423,10.5907704964,11.9684100387,17.7395551285,15.1426272706)
YBR221C,14.9776,(16.8682932037,13.8299249224,14.234540322)
YNL248C,8.8945,(8.89449708443)
YML128C,13.8462,(15.5298170318,15.6106133617,10.398019789)
YIL090W,29.7427,(29.7426936279)
YOR055W,14.7032,(16.9817103266,13.8206219655,13.3072499563)
YBR013C,12.3518,(12.3518016165)
YDR255C,12.6946,(12.6945732974)
YDR194C,4.8771,(4.87714475234)
YDL113C,7.3848,(7.38477117144)
YDR539W,13.3010,(13.3010138418)
YNL309W,9.4076,(9.40755937355)
YDR357C,15.8535,(15.8535152502)
YBL013W,22.3433,(22.3433449653)
YGL007W,14.5000,(14.5000425085)
YLR201C,8.1547,(8.15468129253)
YBR130C,19.0238,(19.0238187439)
YGL045W,12.4179,(16.1245582966,12.9097849269,8.21946709202)
YOR292C,78.8068,(78.8067653512)
YDR463W,18.7448,(18.7762516905,13.3347646834,22.9264815794,17.2150468481,24.9279344636,15.2881346724)
YDR438W,12.4117,(12.4117382445)
YKR089C,15.3413,(15.3412790604)
YIL047C,9.8740,(9.87400486227)
YJR003C,10.8519,(10.8519210451)
YBR165W,18.8854,(18.8854063639)
YBL107C,14.2785,(14.2784909263)
YBR044C,12.3987,(12.3987238321)
YBR137W,8.1865,(8.18645552472)
YOR208W,12.1787,(12.1787347811)
YDL056W,13.4193,(12.6861174065,14.4842794123,13.0873736647)
YGR234W,13.2537,(13.2537215476)
YDL131W,9.4026,(9.40260009765)
YNL001W,13.6447,(17.0186018636,13.5324093187,10.3831369797)
YGL115W,10.1168,(8.43489318923,11.438241708,10.4772667019)
YLR387C,21.8224,(21.8223528875)
YPL101W,17.7427,(15.3007148325,16.9478838218,20.1022584493,16.1442705907,14.1635841309,12.3719796135,19.4417841033,15.2873240084,25.0027001513,21.4085441644,18.4670848403,17.266012401,20.1299343893,16.8585750988,17.2473573511)
YDL024C,17.7597,(17.7596914458)
YEL068C,9.5381,(9.53808274139)
YCL009C,11.1828,(11.1827842103)
YHR176W,16.8716,(16.87156532)
YBR139W,12.0172,(12.0171802038)
YMR096W,29.6916,(29.6915560186)
YER116C,29.8726,(37.061027926,18.0763678958,34.4803957481)
YER056C-A,17.6098,(17.6097826809)
YHR111W,12.6800,(12.2400449218,11.9528352648,13.8470616492)
YDL172C,12.0471,(12.0470510847)
YOR156C,21.1008,(21.100751554)
YDL070W,9.8453,(9.84528477516)
YLR234W,14.9059,(14.9059362088)
YLR360W,29.1135,(29.1135215082)
YGL210W,17.9288,(17.9287880716)
YDR092W,10.9319,(10.9319134159)
YBR171W,19.2025,(19.2025210526)
YNR002C,7.5649,(6.68653782323,8.5258414593,7.48228130476)
YAL058W,13.9376,(15.609434534,11.4523289335,14.7510453696)
YLR056W,17.6590,(20.5058942163,11.7661289011,21.1533041053,14.3172525755,16.688556999,15.2264798561,17.2662421379,25.84147467,18.5135931361,15.3115353228)
YNL070W,13.7599,(13.7599257163)
YBR093C,9.8322,(9.83221942433)
YNL091W,18.5667,(18.5667432265)
YDR162C,14.7961,(13.4379973816,10.0813627923,15.6723642021,17.2149772817,12.4426145072,19.9273857373)
YJL144W,9.6700,(9.66999013428)
YGL255W,8.1708,(7.74648930899,6.81207539494,9.95369743529)
YAR023C,12.7629,(12.7629257553)
YNL293W,14.6131,(14.6131391977)
YOL044W,8.1267,(8.12672165287)
YJL030W,12.5222,(12.5222218247)
YOR325W,11.2624,(11.2623733518)
YMR030W,6.7526,(6.75260200735)
YIL060W,11.3029,(11.3028574683)
YJL115W,24.8548,(24.8548173338)
YGL004C,9.4690,(9.46900785359)
YBR200W,22.5386,(22.5385907751)
YOR129C,10.8166,(10.8165919843)
YOR085W,11.5444,(12.4028210269,8.70164191381,13.5288869205)
YAR028W,10.5772,(10.5772370051)
YCL010C,17.9704,(24.2596092096,17.5314726958,14.872897049,9.88675294538,23.8742664868,17.3975025789)
YGR270W,14.6072,(12.72240862,12.7914170178,18.307845736)
YOR069W,23.5597,(23.5597426155)
YPL008W,13.2234,(13.2233968543)
YNL322C,17.0864,(17.0864457902)
YPR153W,13.7960,(13.7960256093)
YJL199C,12.0018,(12.001759359)
YKL162C,11.7074,(11.7074260004)
YJL037W,16.9087,(16.9087367188)
YLR251W,8.2539,(8.25386356447)
YBR008C,12.7176,(12.7175646296)
YCL036W,11.4180,(11.4180269969)
YBL062W,9.7844,(9.78442632677)
YGL132W,8.5955,(8.83882431008,6.19658902584,10.7510799878)
YOR028C,10.9121,(10.9120580887)
YAR030C,15.4458,(15.4457978866)
YPR171W,12.0276,(12.0276000688)
YOR308C,36.1787,(36.1786996905)
YJL047C,11.8893,(12.5987436866,8.26967632652,14.7993313136)
YGL151W,10.1471,(11.2654191336,12.2478639611,9.88456080937,5.98569633722,10.6607360538,10.8383844062)
YMR078C,16.1090,(16.0884842663,13.0166476612,19.2217426893)
YER129W,11.9607,(11.9607201208)
YLR094C,22.4104,(22.4103913699)
YBR037C,14.6039,(14.6039183193)
YBR007C,14.5580,(14.5579592194)
YBL007C,16.1713,(16.1713138646)
YNR037C,8.5143,(8.51434024137)
YLR041W,5.2440,(5.24399288145)
YOR035C,23.0398,(23.0397525632)
YLR343W,12.2913,(12.2912601787)
YMR307W,17.3696,(18.5865009947,14.3619481236,19.1604076448)
YMR058W,24.7384,(24.7383546282)
YER039C-A,18.8067,(21.8629697166,25.0258959777,9.53108447124)
YJL197W,22.2450,(22.2450179031)
YER158C,8.0480,(8.04795473706)
YDL161W,7.5186,(7.51862781153)
YJR025C,9.5855,(9.58549574225)
YER162C,19.0035,(19.0034758529)
YNL201C,11.1773,(11.1773346031)
YDL059C,18.8487,(18.848715503)
YFR032C-A,10.1920,(9.80404075423,6.88031167293,13.891728635)
YDL006W,12.4282,(17.2437646862,11.1233715177,11.6554547618,11.6214229291,13.8547086058,9.07054370583)
YER123W,29.7554,(29.7554391373)
YBR175W,11.1203,(9.79479354059,9.59958061227,13.9665203096)
YDR483W,10.6995,(8.85788246126,12.1235349388,11.1170750177)
YBL103C,21.7820,(21.7819996062)
YEL040W,9.0744,(9.07442040102)
YLR181C,20.6871,(20.6870500315)
YNL134C,8.3826,(8.382634317)
YNL111C,15.5497,(15.5496749141)
YBR020W,16.4662,(16.466243414)
YGR068C,26.3541,(26.3540718208)
YLR418C,12.9042,(14.225279371,13.8386956592,10.6485716305)
YBR183W,16.8157,(16.8157087278)
YFR021W,25.9330,(25.9329636871)
YFR056C,6.4863,(6.48629767224)
YDL011C,6.8102,(6.81018292769)
YHR030C,10.8333,(7.58474861063,10.3101480404,10.2555863786,7.32928836031,5.24268319352,10.0779502429,15.5723607841,12.753157134,10.902791027,14.0154846942,7.89312642917,6.65087363787,11.8757689217,6.80421591423,13.9257099285,12.9698511938,13.1501153478,12.0636287684,14.4206220608,10.2111428961,13.4896863287)
YBR295W,7.9445,(7.94454013462)
YDR126W,24.9020,(25.0698798545,24.7797423183,24.8563256904)
YBR034C,8.8615,(8.86148197455)
YGL167C,12.3283,(12.3283435321)
YKR027W,21.6623,(21.6623026457)
YBR105C,19.8546,(19.8546495389)
YKL208W,8.3960,(8.67877785107,6.53723808766,9.97185211802)
YLR182W,23.0307,(23.0306528743)
YDL074C,20.1390,(24.7625514838,12.4957768498,23.1587827019)
YKL069W,19.0096,(26.6064822578,13.826076805,16.5963124163)
YKR020W,31.2426,(43.5728011951,25.7250306633,25.633288351,12.935692991,49.1403775465,30.4481555102)
YMR012W,13.0209,(13.0208731308)
YGL107C,7.0147,(7.014730043)
YLR372W,17.7310,(17.7309862476)
YER083C,13.5256,(10.5545122417,17.3866637433,17.8634048705,9.45950377793,4.96318562219,16.5250130432,11.0168721617,15.5528168174,17.8637547641,14.0698243576)
YPL065W,9.8872,(9.88715842838)
YBR118W,15.7497,(20.873310266,21.8319915596,14.4474731712,15.5266425448,9.49622288642,12.3224647745)
YDR433W,6.6751,(6.67514210707)
YHL016C,24.3976,(24.3975795866)
YFL027C,12.2898,(12.2898246039)
YPL216W,12.2606,(12.260559242)
YEL053C,11.0259,(11.0258919564)
YOR380W,9.8918,(9.89180766109)
YNL120C,23.0351,(23.0350707336)
YBR075W,8.9678,(8.96776615953)
YJL042W,26.4552,(26.4552149832)
YCR092C,19.9367,(19.9366830793)
YAR027W,15.3416,(15.3415668927)
YMR156C,13.5572,(13.5571573846)
YLR091W,22.0756,(22.0756466098)
YOL081W,32.4528,(55.5095844339,56.6516428138,7.96964035125,49.3411754244,12.8698531015,12.3748474628)
YPR029C,13.4923,(13.4923003498)
YMR144W,12.7411,(12.7411055036)
YCL035C,12.2596,(12.2595903538)
YHL026C,9.1212,(9.12121449259)
YLR436C,12.4706,(13.3764009732,11.3978926982,12.637496529)
YGR034W,10.7429,(14.2345192726,12.0494825633,10.0243764037,10.7214780084,10.323596186,7.10382153999)
YDL112W,13.8550,(13.8550442524)
YML052W,11.0768,(11.0768011191)
YMR158W-A,23.4880,(23.4880011332)
YDR276C,20.6624,(11.8709476453,28.0601148276,31.9683509541,11.2455982708,14.3351569716,26.4940317671)
YGR261C,15.5955,(15.5955080702)
YNL330C,11.3857,(11.3857382386)
YBR276C,22.0946,(22.0946383595)
YMR116C,22.3166,(22.3166312358)
YLR455W,14.8524,(14.8524009337)
YPR076W,9.7577,(9.75767736978)
YAL021C,18.3924,(18.3923861709)
YDR256C,7.9083,(7.90834732175)
YML121W,17.9272,(20.6620702311,14.7092629448,18.4102825958)
YKL169C,18.3951,(18.3950930548)
YML075C,21.9398,(21.939845274)
YOR182C,38.1595,(38.1594593836)
YER050C,3.3735,(3.37345880247)
YLR119W,17.1104,(19.0756812441,15.4081171009,16.2374584636,21.5047083031,12.1884710102,18.2478448274)
YBR250W,12.7928,(12.7928278497)
YKL048C,35.0355,(28.5516834885,41.9235204592,39.3012259303,36.6377115179,17.5657903105,46.2330992921)
YGR111W,11.7010,(11.7010030365)
YLR110C,13.2191,(10.3705233018,13.8955085965,13.8495048588,15.0375587659,11.2579302752,14.9038480866)
YPR018W,19.0214,(17.6311571648,13.3631863279,26.0698666306)
